anime_id,title_romaji,title_english,title_native,season,season_year,type,format,status,episodes,duration,average_score,popularity,favorites,genres,country,source_material,studio,start_year,start_month,start_day
1374,Kyoushoku Soukou Guyver (TV),Guyver: The Bioboosted Armor,強殖装甲ガイバー (TV),SUMMER,2005.0,ANIME,TV,FINISHED,26.0,23,67,4606,67,"Adventure, Sci-Fi",JP,MANGA,OLM,2005,8.0,6.0
1375,Watashi no Ashinaga Oji-san,My Daddy Long Legs,私のあしながおじさん,WINTER,1990.0,ANIME,TV,FINISHED,40.0,23,72,4729,99,"Comedy, Romance, Slice of Life",JP,OTHER,Nippon Animation,1990,1.0,14.0
1376,Ojamajo Doremi Na-i-sho,,おジャ魔女どれみ ナ・イ・ショ,SUMMER,2004.0,ANIME,OVA,FINISHED,13.0,25,79,3851,156,"Comedy, Drama, Fantasy, Mahou Shoujo, Slice of Life",JP,,Toei Animation,2004,6.0,26.0
1377,Uchuu Koukyoushi Maetel: Ginga Tetsudou 999 Gaiden,Space Symphonic Poem Maetel ~Galaxy Express 999 Side Story~,宇宙交響詩メーテル ～銀河鉄道999外伝～,SUMMER,2004.0,ANIME,TV,FINISHED,13.0,25,64,1820,17,"Drama, Sci-Fi",JP,ORIGINAL,Azeta Pictures,2004,8.0,6.0
1378,Sengoku Kitan Youtouden Soushuuhen,Wrath of the Ninja,戦国奇譚 妖刀伝 劇場版,SPRING,1989.0,ANIME,MOVIE,FINISHED,1.0,86,56,1283,16,Action,JP,OTHER,J.C.STAFF,1989,5.0,27.0
1379,Kino no Tabi: Nanika wo Suru Tame ni -life goes on.-,,キノの旅 何かをするために -life goes on.-,WINTER,2005.0,ANIME,MOVIE,FINISHED,1.0,30,75,17615,97,"Adventure, Drama, Fantasy, Slice of Life",JP,LIGHT_NOVEL,A.C.G.T.,2005,2.0,19.0
1380,BLUE GENDER: THE WARRIOR,Blue Gender: The Warrior,BLUE GENDER THE WARRIOR,FALL,2002.0,ANIME,MOVIE,FINISHED,1.0,99,58,2367,14,"Adventure, Drama, Horror, Mecha, Sci-Fi",JP,ORIGINAL,AIC,2002,11.0,20.0
1381,Seikai no Monshou Soushuu-hen,Crest of the Stars Soushuu-hen,星界の紋章 総集編,SPRING,2000.0,ANIME,SPECIAL,FINISHED,1.0,90,62,952,2,"Action, Romance, Sci-Fi",JP,LIGHT_NOVEL,Sunrise,2000,4.0,7.0
1382,Yuusha-Ou GaoGaiGar FINAL,The King of Braves: GaoGaiGar Final,勇者王ガオガイガーFINAL,WINTER,2000.0,ANIME,OVA,FINISHED,8.0,32,79,3572,167,"Adventure, Drama, Mecha, Sci-Fi",JP,,,2000,1.0,21.0
1383,Yuuwaku COUNT DOWN,Countdown Conjoined,誘惑 COUNT DOWN,SUMMER,1995.0,ANIME,OVA,FINISHED,6.0,16,51,889,7,"Action, Comedy, Fantasy, Hentai, Horror, Mecha",JP,MANGA,,1995,6.0,15.0
1384,Vampire Miyu,Vampire Princess Miyu,吸血姫美夕,SUMMER,1988.0,ANIME,OVA,FINISHED,4.0,30,65,6763,77,"Action, Drama, Horror, Psychological, Supernatural",JP,ORIGINAL,AIC,1988,7.0,21.0
1385,Kurohime: Shikkoku no Yakata,Black Widow,黒姫 -桎梏の館-,SPRING,2002.0,ANIME,OVA,FINISHED,2.0,30,50,900,7,"Hentai, Horror",JP,,,2002,5.0,31.0
1386,Blood Royale,,ブラッドロイヤル,SUMMER,2002.0,ANIME,OVA,FINISHED,2.0,30,47,986,6,Hentai,JP,VISUAL_NOVEL,,2002,8.0,30.0
1387,Yakin Byoutou,Night Shift Nurses,夜勤病棟,FALL,2001.0,ANIME,OVA,FINISHED,10.0,30,56,2748,56,Hentai,JP,VISUAL_NOVEL,AT-2,2000,12.0,8.0
1388,Yakin Byoutou Ni,,夜勤病棟・弐,SUMMER,2004.0,ANIME,OVA,FINISHED,5.0,30,52,1197,15,Hentai,JP,VISUAL_NOVEL,,2004,7.0,30.0
1389,Yakin Byoutou San,Night Shift Nurses: Experiment,夜勤病棟・参,SUMMER,2005.0,ANIME,OVA,FINISHED,3.0,30,53,1220,24,Hentai,JP,VISUAL_NOVEL,,2005,7.0,29.0
1390,Parade Parade,Parade Parade,パレードパレード,SPRING,1996.0,ANIME,OVA,FINISHED,2.0,35,53,879,8,"Hentai, Music",JP,MANGA,AIC,1996,4.0,26.0
1391,Shin Seiki GPX Cyber Formula,Future GPX Cyber Formula,新世紀GPXサイバーフォーミュラ,SPRING,1991.0,ANIME,TV,FINISHED,37.0,24,70,4051,63,"Action, Sci-Fi, Sports",JP,ORIGINAL,Sunrise,1991,3.0,15.0
1392,Shin Seiki GPX Cyber Formula 11,,新世紀GPXサイバーフォーミュラ11,FALL,1992.0,ANIME,OVA,FINISHED,6.0,28,71,1373,20,"Drama, Sci-Fi, Sports",JP,ORIGINAL,Sunrise,1992,11.0,1.0
1393,Shin Seiki GPX Cyber Formula ZERO,,新世紀GPXサイバーフォーミュラZERO,SPRING,1994.0,ANIME,OVA,FINISHED,8.0,28,71,1218,23,"Action, Drama, Sci-Fi, Sports",JP,ORIGINAL,Sunrise,1994,4.0,1.0
1394,Shin Seiki GPX Cyber Formula SAGA,,新世紀ＧＰＸサイバーフォーミュラSAGA,SUMMER,1996.0,ANIME,OVA,FINISHED,8.0,30,71,1257,38,"Drama, Sci-Fi, Sports",JP,ORIGINAL,Sunrise,1996,8.0,1.0
1395,Shin Seiki GPX Cyber Formula SIN,,新世紀ＧＰＸサイバーフォーミュラSIN,WINTER,1999.0,ANIME,OVA,FINISHED,5.0,30,73,1263,30,"Drama, Sci-Fi, Sports",JP,ORIGINAL,Sunrise,1998,12.0,21.0
1396,Shin Seiki GPX Cyber Formula: EARLYDAYS RENEWAL,,新世紀GPXサイバーフォーミュラ EARLYDAYS RENEWAL,SPRING,1996.0,ANIME,OVA,FINISHED,2.0,58,60,401,4,"Drama, Sci-Fi, Sports",JP,ORIGINAL,Sunrise,1996,4.0,1.0
1397,Macross 7,Macross 7,マクロス７,FALL,1994.0,ANIME,TV,FINISHED,49.0,25,70,11014,306,"Action, Comedy, Drama, Mecha, Music, Sci-Fi",JP,ORIGINAL,Ashi Productions,1994,10.0,16.0
1398,Macross Dynamite 7,Macross Dynamite 7,マクロスダイナマイト7,WINTER,1997.0,ANIME,OVA,FINISHED,4.0,30,67,5105,41,"Adventure, Comedy, Mecha, Music, Sci-Fi",JP,ORIGINAL,Ashi Productions,1997,12.0,18.0
1399,Macross 7 Encore,,マクロス7アンコール,WINTER,1995.0,ANIME,OVA,FINISHED,3.0,24,68,3240,22,"Action, Comedy, Drama, Mecha, Music, Sci-Fi",JP,,Ashi Productions,1995,12.0,18.0
1400,Macross 7: Ginga ga Ore wo Yonde Iru,Macross 7: The Galaxy is Calling Me!,マクロス7 -銀河がオレを呼んでいる!-,FALL,1995.0,ANIME,MOVIE,FINISHED,1.0,33,67,3338,21,"Action, Comedy, Drama, Mecha, Music, Sci-Fi",JP,ORIGINAL,Hal Film Maker,1995,9.0,30.0
1401,Shin Bible Black,Bible Black: New Testement,新バイブルブラック,SPRING,2004.0,ANIME,OVA,FINISHED,6.0,30,60,4558,48,Hentai,JP,VISUAL_NOVEL,,2004,4.0,25.0
1402,Princess Memory,Princess Memory,プリンセスメモリー,SUMMER,2001.0,ANIME,OVA,FINISHED,2.0,30,45,380,4,"Fantasy, Hentai, Romance",JP,VISUAL_NOVEL,Triple X,2001,6.0,25.0
1403,Tsumamigui,,妻みぐい,SUMMER,2003.0,ANIME,OVA,FINISHED,2.0,30,58,1726,28,Hentai,JP,VISUAL_NOVEL,,2003,6.0,27.0
1404,flutter of birds: Tori-tachi no Habataki,Virgin Touch: We'll never feel the same,flutter of birds～鳥達の羽ばたき～,SPRING,2002.0,ANIME,OVA,FINISHED,2.0,30,48,481,7,Hentai,JP,VISUAL_NOVEL,,2002,5.0,24.0
1405,TOKIO Kidou Police,Tokio Private Police,ＴＯＫＩＯ機動ポリス,SUMMER,1997.0,ANIME,OVA,FINISHED,2.0,27,53,741,7,"Comedy, Hentai, Mecha, Romance",JP,OTHER,,1997,7.0,21.0
1406,Gibo,Stepmother's Sin,義母,FALL,2001.0,ANIME,OVA,FINISHED,2.0,30,51,1038,24,"Drama, Hentai, Romance",JP,VISUAL_NOVEL,,2001,10.0,5.0
1407,Stainless Night,Stainless Night,ステンレス・ナイト,WINTER,1995.0,ANIME,OVA,FINISHED,2.0,30,55,1536,17,"Hentai, Sci-Fi",JP,MANGA,Pink Pineapple,1995,12.0,22.0
1408,Kao no nai Tsuki,Moonlight Lady,顔のない月,WINTER,2001.0,ANIME,OVA,FINISHED,5.0,30,58,1738,21,Hentai,JP,VISUAL_NOVEL,,2001,12.0,8.0
1409,IGPX Immortal Grand Prix (2003),,IGPX Immortal Grand Prix (2003),FALL,2003.0,ANIME,TV_SHORT,FINISHED,5.0,5,57,1125,6,"Mecha, Sci-Fi, Sports",JP,ORIGINAL,,2003,9.0,15.0
1410,IGPX Immortal Grand Prix 2,IGPX 2,IGPX Immortal Grand Prix 2,SPRING,2006.0,ANIME,TV,FINISHED,13.0,23,68,2366,19,"Mecha, Sci-Fi, Sports",JP,ORIGINAL,,2006,5.0,20.0
1411,VS Kishi Ramune & 40 FRESH,VS Knight Lamune & 40 Fresh,VS騎士ラムネ＆40FRESH,SPRING,1997.0,ANIME,OVA,FINISHED,6.0,30,57,1091,10,"Adventure, Comedy, Ecchi, Mecha, Sci-Fi",JP,ORIGINAL,Ashi Productions,1997,5.0,21.0
1412,Lupin III,Lupin the 3rd,ルパン三世,FALL,1971.0,ANIME,TV,FINISHED,23.0,25,74,31917,643,"Adventure, Comedy",JP,MANGA,Tokyo Movie Shinsha,1971,10.0,24.0
1413,Lupin III: Alcatraz Connection,Lupin the 3rd: Alcatraz Connection,ルパン三世 アルカトラズコネクション,SUMMER,2001.0,ANIME,SPECIAL,FINISHED,1.0,92,67,2941,13,"Adventure, Comedy",JP,MANGA,Tokyo Movie,2001,8.0,3.0
1414,Lupin III: Tenshi no Tactics - Yume no Kakera wa Koroshi no Kaori,Lupin III: Angel Tactics,ルパン三世 天使の策略(タクティクス) ～夢のカケラは殺しの香り～,SUMMER,2005.0,ANIME,SPECIAL,FINISHED,1.0,92,67,2479,13,"Adventure, Comedy",JP,,TMS Entertainment,2005,7.0,22.0
1415,Lupin III: Bye Bye Liberty - Kiki Ippatsu!,"Lupin the 3rd: Bye Bye, Lady Liberty",ルパン三世 バイバイ・リバティー・危機一発!,SPRING,1989.0,ANIME,SPECIAL,FINISHED,1.0,97,66,3269,25,"Adventure, Comedy",JP,,Tokyo Movie Shinsha,1989,4.0,1.0
1416,Lupin III: DEAD OR ALIVE,Lupin III: Dead or Alive,ルパン三世 DEAD OR ALIVE,SPRING,1996.0,ANIME,MOVIE,FINISHED,1.0,97,69,3988,33,"Adventure, Comedy",JP,MANGA,Tokyo Movie Shinsha,1996,4.0,20.0
1417,Lupin III: Moeyo Zantetsuken,Lupin the 3rd: Dragon of Doom,ルパン三世 燃えよ斬鉄剣,SUMMER,1994.0,ANIME,SPECIAL,FINISHED,1.0,90,67,3056,14,"Adventure, Comedy",JP,MANGA,,1994,7.0,29.0
1418,"Lupin III: EPISODE:0 ""First Contact""",Lupin the 3rd Episode 0: The First Contact,ルパン三世ＥＰＩＳＯＤＥ：０（ゼロ） 『ファーストコンタクト』,SUMMER,2002.0,ANIME,SPECIAL,FINISHED,1.0,92,72,3882,18,"Adventure, Comedy, Mystery",JP,,TMS Entertainment,2002,7.0,26.0
1419,Lupin III: Kutabare! Nostradamus,Lupin III: Farewell to Nostradamus,ルパン三世 くたばれ!ノストラダムス,SPRING,1995.0,ANIME,MOVIE,FINISHED,1.0,100,72,4246,33,"Adventure, Comedy",JP,,Tokyo Movie Shinsha,1995,4.0,22.0
1420,Lupin III: Russia yori Ai wo Komete,Lupin the 3rd: From Siberia with Love,ルパン三世『ロシアより愛をこめて』,SUMMER,1992.0,ANIME,SPECIAL,FINISHED,1.0,90,63,2559,4,"Action, Comedy",JP,,Tokyo Movie Shinsha,1992,7.0,24.0
1421,Lupin III: Hemingway Paper no Nazo,Lupin the 3rd: The Hemingway Papers,ルパン三世ヘミングウェイペーパーの謎,SUMMER,1990.0,ANIME,SPECIAL,FINISHED,1.0,92,66,2792,12,"Adventure, Comedy",JP,,Tokyo Movie Shinsha,1990,7.0,20.0
1422,Lupin III: $1 Money Wars,Lupin the 3rd: Missed By A Dollar,ルパン三世 1$マネーウォーズ,SUMMER,2000.0,ANIME,SPECIAL,FINISHED,1.0,90,68,2667,17,"Adventure, Comedy",JP,MANGA,TMS Entertainment,2000,7.0,28.0
1423,Lupin III: Napoleon no Jisho wo Ubae,Lupin the 3rd: Napoleon's Dictionary,ルパン三世『ナポレオンの辞書を奪え』,SUMMER,1991.0,ANIME,SPECIAL,FINISHED,1.0,90,63,2700,10,"Adventure, Comedy",JP,,Tokyo Movie Shinsha,1991,8.0,9.0
1424,Lupin III: Otakara Henkyaku Daisakusen!!,Lupin the 3rd: Operation Return the Treasure,ルパン三世: お宝返却大作戦！！,SUMMER,2003.0,ANIME,SPECIAL,FINISHED,1.0,90,71,2524,15,"Adventure, Comedy",JP,MANGA,Tokyo Movie,2003,8.0,1.0
1425,Lupin III: Part II,Lupin the 3rd Part 2,新・ルパン三世,FALL,1977.0,ANIME,TV,FINISHED,155.0,25,75,11569,258,"Action, Adventure, Comedy, Mystery",JP,MANGA,Tokyo Movie Shinsha,1977,10.0,3.0
1426,Lupin III: Part III,Lupin the Third Part 3,ルパン三世 - Part III,SPRING,1984.0,ANIME,TV,FINISHED,50.0,24,70,8208,86,"Adventure, Comedy",JP,MANGA,Tokyo Movie Shinsha,1984,3.0,3.0
1427,Lupin III: Ikiteita Majutsushi,Lupin III: Return of Pycal,ルパン三世『生きていた魔術師』,SPRING,2002.0,ANIME,OVA,FINISHED,1.0,50,53,2300,8,"Adventure, Comedy, Music",JP,MANGA,Tokyo Movie,2002,4.0,3.0
1429,Lupin III: Nusumareta Lupin - Copycat wa Manatsu no Chou,Lupin the 3rd: Swallowtail Tattoo,ルパン三世 盗まれたルパン 〜コピーキャットは真夏の蝶〜,SUMMER,2004.0,ANIME,SPECIAL,FINISHED,1.0,91,66,2726,8,"Adventure, Comedy",JP,MANGA,,2004,7.0,30.0
1430,Lupin III: Cagliostro no Shiro,Lupin The 3rd: The Castle of Cagliostro,ルパン三世 カリオストロの城,FALL,1979.0,ANIME,MOVIE,FINISHED,1.0,100,80,31681,1274,"Action, Adventure, Comedy, Mystery",JP,MANGA,Tokyo Movie Shinsha,1979,12.0,15.0
1432,Lupin III: Fuuma Ichizoku no Inbou,Lupin the 3rd: The Fuma Conspiracy,ルパン三世　風魔一族の陰謀,FALL,1987.0,ANIME,MOVIE,FINISHED,1.0,73,72,4757,50,"Adventure, Comedy",JP,MANGA,Tokyo Movie Shinsha,1987,12.0,26.0
1433,Lupin III: Babylon no Ougon Densetsu,Lupin the 3rd: The Legend of the Gold of Babylon,ルパン三世　バビロンの黄金伝説,SUMMER,1985.0,ANIME,MOVIE,FINISHED,1.0,100,62,3461,26,"Adventure, Comedy",JP,MANGA,Tokyo Movie Shinsha,1985,7.0,13.0
1434,Lupin III: Harimao no Zaiho wo oe!!,Lupin the 3rd: The Pursuit of Harimao's Treasure,ルパン三世『ハリマオの財宝を追え!!』,SUMMER,1995.0,ANIME,SPECIAL,FINISHED,1.0,90,67,2662,11,"Adventure, Comedy",JP,MANGA,Tokyo Movie Shinsha,1995,8.0,4.0
1435,Lupin III: Lupin vs Clone,Lupin III: The Secret of Mamo,ルパン三世 ルパンvs複製人間,FALL,1978.0,ANIME,MOVIE,FINISHED,1.0,102,70,6150,119,"Adventure, Comedy, Mystery, Sci-Fi",JP,MANGA,Tokyo Movie Shinsha,1978,12.0,16.0
1436,"Lupin III: ""Twilight☆Gemini no Himitsu"" ",Lupin the 3rd: The Secret of Twilight Gemini,ルパン三世『トワイライト☆ジェミニの秘密』,SUMMER,1996.0,ANIME,SPECIAL,FINISHED,1.0,90,64,2673,10,"Adventure, Comedy",JP,MANGA,Kyokuichi Tokyo Movie,1996,8.0,2.0
1437,Lupin III: Honoo no Kioku - Tokyo Crisis,Lupin The 3rd: Tokyo Crisis,ルパン三世『炎の記憶 ~Tokyo Crisis~』,SUMMER,1998.0,ANIME,SPECIAL,FINISHED,1.0,92,70,3211,27,"Action, Adventure, Comedy, Mystery",JP,MANGA,Tokyo Movie Shinsha,1998,7.0,24.0
1438,Lupin III: Lupin Ansatsu Shirei,Lupin the 3rd: Voyage to Danger,ルパン三世ルパン暗殺指令,SUMMER,1993.0,ANIME,SPECIAL,FINISHED,1.0,90,67,3185,16,"Adventure, Comedy",JP,,,1993,7.0,23.0
1439,Lupin III: Walther P-38,Lupin the Third: Island of Assassins,ルパン三世ワルサーP38,SUMMER,1997.0,ANIME,SPECIAL,FINISHED,1.0,93,71,3313,23,"Action, Adventure, Comedy, Mystery",JP,MANGA,Tokyo Movie Shinsha,1997,8.0,1.0
1440,Ninja Mono,Ninja Cadets,Ninja者,SPRING,1996.0,ANIME,OVA,FINISHED,2.0,30,52,1313,17,"Adventure, Comedy, Supernatural",JP,ORIGINAL,AIC,1996,3.0,27.0
1441,Ginga Tetsudou no Yoru,Night on the Galactic Railroad,銀河鉄道の夜,SUMMER,1985.0,ANIME,MOVIE,FINISHED,1.0,108,72,13233,486,"Drama, Fantasy, Mystery",JP,OTHER,Group TAC,1985,7.0,13.0
1442,Alexander Senki,Reign: The Conqueror,アレクサンダー戦記,FALL,1999.0,ANIME,TV,FINISHED,13.0,28,54,2648,27,"Action, Adventure, Fantasy, Sci-Fi, Supernatural",JP,OTHER,MADHOUSE,1999,9.0,14.0
1443,SOL BIANCA,,SOL BIANCA,SPRING,1990.0,ANIME,OVA,FINISHED,2.0,60,60,2865,20,"Adventure, Sci-Fi",JP,ORIGINAL,AIC,1990,3.0,21.0
1444,Sol Bianca: Taiyou no Fune,Sol Bianca: The Legacy,太陽の船　ソルビアンカ,FALL,1999.0,ANIME,OVA,FINISHED,6.0,30,60,1720,10,"Adventure, Mecha, Sci-Fi",JP,,AIC,1999,9.0,24.0
1445,Mach GoGoGo,Speed Racer,マッハ　ＧｏＧｏＧｏ,SPRING,1967.0,ANIME,TV,FINISHED,52.0,25,64,4745,86,"Action, Adventure, Sports",JP,MANGA,Tatsunoko Production,1967,4.0,2.0
1448,Hyakujuu-Ou GoLion,Go Lion,百獣王ゴライオン,SPRING,1981.0,ANIME,TV,FINISHED,52.0,20,63,2853,41,"Adventure, Mecha, Sci-Fi",JP,ORIGINAL,Toei Animation,1981,3.0,4.0
1450,Brigadoon: Marin to Melan,Brigadoon,ブリガドーン まりんとメラン,SUMMER,2000.0,ANIME,TV,FINISHED,26.0,25,68,5703,115,"Adventure, Comedy, Drama, Mecha, Sci-Fi",JP,ORIGINAL,Sunrise,2000,7.0,21.0
1451,Shuranosuke Zanmaken: Shikamamon no Otoko,Sword for Truth,修羅之介斬魔劍 死鎌紋の男,FALL,1990.0,ANIME,MOVIE,FINISHED,1.0,49,43,1589,7,"Action, Supernatural, Thriller",JP,OTHER,,1990,12.0,28.0
1452,The Samurai,,ザ・サムライ,FALL,1987.0,ANIME,OVA,FINISHED,1.0,45,52,1079,6,"Action, Comedy, Romance",JP,,Ginga Teikoku,1987,11.0,1.0
1453,Maison Ikkoku,Maison Ikkoku,めぞん一刻,SPRING,1986.0,ANIME,TV,FINISHED,96.0,25,78,25068,991,"Comedy, Drama, Romance, Slice of Life",JP,MANGA,Studio DEEN,1986,3.0,26.0
1454,Kemonozume,,ケモノヅメ,SUMMER,2006.0,ANIME,TV,FINISHED,13.0,24,71,21209,306,"Action, Horror, Romance, Supernatural",JP,ORIGINAL,MADHOUSE,2006,8.0,5.0
1455,Makai Tenshou,Ninja Resurrection,魔界転生,WINTER,1998.0,ANIME,OVA,CANCELLED,2.0,40,49,1925,18,"Action, Supernatural",JP,OTHER,Phoenix Entertainment,1998,2.0,27.0
1456,L/R -Licensed by Royal-,L/R: Licensed by Royalty,L/R -Licensed by Royal-,WINTER,2003.0,ANIME,TV,FINISHED,13.0,23,59,1703,9,"Action, Adventure, Mystery",JP,ORIGINAL,TNK,2003,1.0,8.0
1457,KEY THE METAL IDOL,Key the Metal Idol,KEY THE METAL IDOL,WINTER,1994.0,ANIME,OVA,FINISHED,15.0,25,67,11843,219,"Action, Drama, Mecha, Music, Sci-Fi",JP,ORIGINAL,Studio Pierrot,1994,12.0,16.0
1458,Uchuu no Kishi Tekkaman,Space Knight Tekkaman,宇宙の騎士テッカマン,SUMMER,1975.0,ANIME,TV,FINISHED,26.0,25,60,1584,19,"Action, Adventure, Mecha, Sci-Fi",JP,ORIGINAL,,1975,7.0,2.0
1459,Uchuu no Kishi Tekkaman Blade,Tekkaman Blade,テッカマンブレード,WINTER,1992.0,ANIME,TV,FINISHED,49.0,25,70,5686,114,"Action, Adventure, Drama, Mecha, Romance, Sci-Fi",JP,ORIGINAL,Tatsunoko Production,1992,2.0,18.0
1460,Uchuu no Kishi Tekkaman Blade II,Tekkaman Blade II,宇宙の騎士テッカマンブレードII,SUMMER,1994.0,ANIME,OVA,FINISHED,6.0,30,60,1509,24,"Action, Adventure, Drama, Mecha, Sci-Fi",JP,,Tatsunoko Production,1994,7.0,21.0
1462,MEMORIES,Memories,MEMORIES,FALL,1995.0,ANIME,MOVIE,FINISHED,3.0,37,75,47223,939,"Adventure, Comedy, Drama, Horror, Mystery, Psychological, Sci-Fi",JP,MANGA,Studio 4°C,1995,12.0,23.0
1465,Hakaima Sadamitsu,Sadamitsu the Destroyer,破壊魔定光,WINTER,2001.0,ANIME,TV,FINISHED,10.0,22,64,1828,13,"Action, Mecha, Sci-Fi",JP,MANGA,Studio DEEN,2001,1.0,17.0
1466,Hakugei Densetsu,Hakugei: Legend of the Moby Dick,白鯨伝説,SPRING,1997.0,ANIME,TV,FINISHED,26.0,23,66,2438,26,"Adventure, Sci-Fi",JP,ORIGINAL,Studio Junio,1997,4.0,9.0
1468,Baoh Raihousha,Baoh the Visitor,バオー来訪者,FALL,1989.0,ANIME,OVA,FINISHED,1.0,48,59,7119,74,"Action, Sci-Fi",JP,MANGA,Studio Pierrot,1989,9.0,16.0
1469,Monster Farm: Enbanseki no Himitsu,Monster Rancher,モンスターファーム 〜円盤石の秘密〜,SPRING,1999.0,ANIME,TV,FINISHED,48.0,24,64,8985,113,"Action, Adventure, Comedy, Fantasy",JP,VIDEO_GAME,TMS Entertainment,1999,4.0,17.0
1470,City Hunter,,シティーハンター,SPRING,1987.0,ANIME,TV,FINISHED,51.0,25,76,26029,626,"Action, Comedy, Mystery",JP,MANGA,Sunrise,1987,4.0,6.0
1471,City Hunter 2,City Hunter 2,シティーハンター2,SPRING,1988.0,ANIME,TV,FINISHED,63.0,25,78,7575,186,"Comedy, Mystery",JP,MANGA,Sunrise,1988,4.0,2.0
1472,City Hunter 3,City Hunter 3,シティーハンター3,FALL,1989.0,ANIME,TV,FINISHED,13.0,24,75,6359,96,"Comedy, Mystery",JP,MANGA,Sunrise,1989,10.0,15.0
1473,City Hunter '91,City Hunter '91,シティーハンター'91,SPRING,1991.0,ANIME,TV,FINISHED,13.0,23,75,6062,68,"Action, Comedy, Mystery",JP,MANGA,Sunrise,1991,4.0,28.0
1474,City Hunter: Ai to Shukumei no Magnum,City Hunter: .357 Magnum,シティーハンター 愛と宿命のマグナム,SUMMER,1989.0,ANIME,MOVIE,FINISHED,1.0,87,70,2784,28,"Action, Comedy",JP,MANGA,Sunrise,1989,6.0,17.0
1475,City Hunter: Bay City Wars,City Hunter: Bay City Wars,シティーハンター ベイシティウォーズ,SUMMER,1990.0,ANIME,MOVIE,FINISHED,1.0,45,70,2888,27,"Action, Comedy",JP,,Sunrise,1990,8.0,25.0
1476,City Hunter: Hyakuman Doru no Inbou,City Hunter: Million Dollar Conspiracy,シティーハンター 百万ドルの陰謀,SUMMER,1990.0,ANIME,MOVIE,FINISHED,1.0,45,69,2535,22,Action,JP,,Sunrise,1990,8.0,25.0
1477,City Hunter: The Secret Service,City Hunter: The Secret Service,シティーハンタースペシャル ザ・シークレット・サービス,WINTER,1996.0,ANIME,SPECIAL,FINISHED,1.0,90,70,2577,19,"Action, Comedy, Mystery",JP,MANGA,Sunrise,1996,1.0,5.0
1478,City Hunter: Goodbye My Sweetheart,City Hunter: Goodbye My Sweetheart,シティーハンタースペシャル グッド・バイ・マイ・スイート・ハート,SPRING,1997.0,ANIME,SPECIAL,FINISHED,1.0,90,73,2516,24,"Action, Adventure, Comedy",JP,,Sunrise,1997,4.0,25.0
1479,CITY HUNTER Special: Kinkyuu Namachuukei!? Kyouakuhan Saeba Ryou no Saigo,City Hunter: Death of the Vicious Criminal Ryo Saeba,CITY HUNTER スペシャル 緊急生中継!? 凶悪犯冴羽獠の最期,SPRING,1999.0,ANIME,SPECIAL,FINISHED,1.0,91,70,2215,20,"Adventure, Comedy",JP,,Sunrise,1999,4.0,23.0
1480,Sky Girls OVA,,スカイガールズ,SUMMER,2006.0,ANIME,OVA,FINISHED,1.0,28,60,1859,9,"Mecha, Sci-Fi",JP,ORIGINAL,,2006,8.0,25.0
1481,"Urusei Yatsura: Haru da, Tobidase!",,うる星やつら 春だ、とびだせ！,SPRING,1982.0,ANIME,SPECIAL,FINISHED,1.0,42,63,2433,16,"Action, Adventure, Comedy, Drama, Romance, Sci-Fi",JP,MANGA,Studio Pierrot,1982,4.0,2.0
1482,D.Gray-man,D.Gray-man,ディー・グレイマン,FALL,2006.0,ANIME,TV,FINISHED,103.0,23,76,114115,3160,"Action, Adventure, Drama, Fantasy",JP,MANGA,TMS Entertainment,2006,10.0,3.0
1483,MASTER Keaton,,MASTERキートン,FALL,1998.0,ANIME,TV,FINISHED,24.0,23,73,10364,132,"Adventure, Drama, Mystery",JP,MANGA,MADHOUSE,1998,10.0,6.0
1484,Youma,Blood Reign: Curse of the Yoma,妖魔,SPRING,1989.0,ANIME,OVA,FINISHED,2.0,40,57,3172,33,"Action, Adventure, Horror, Supernatural",JP,MANGA,J.C.STAFF,1989,5.0,1.0
1485,Aka-chan to Boku,Baby and Me,赤ちゃんと僕,SUMMER,1996.0,ANIME,TV,FINISHED,35.0,25,74,5357,116,"Comedy, Drama, Slice of Life",JP,MANGA,Studio Pierrot,1996,7.0,11.0
1486,Kodomo no Omocha,Kodocha,こどものおもちゃ,SPRING,1996.0,ANIME,TV,FINISHED,102.0,22,78,19635,823,"Comedy, Drama, Romance",JP,MANGA,Studio Gallop,1996,4.0,5.0
1487,.hack//Unison,.hack//Unison,.hack//Unison,FALL,2003.0,ANIME,SPECIAL,FINISHED,1.0,24,62,5163,15,"Adventure, Comedy, Fantasy, Sci-Fi",JP,ORIGINAL,Bee Train,2003,10.0,24.0
1488,Area 88,Area 88,エリア88,WINTER,1985.0,ANIME,OVA,FINISHED,3.0,67,72,7441,216,"Action, Adventure, Drama, Romance",JP,MANGA,Studio Pierrot,1985,2.0,5.0
1489,Renkin San-kyuu Magical? Pokaan Specials,,錬金3級 まじかる?ぽか〜ん,SUMMER,2006.0,ANIME,SPECIAL,FINISHED,3.0,14,64,2138,14,"Comedy, Ecchi",JP,ORIGINAL,Remic,2006,6.0,23.0
1490,Ginga Tetsudou Monogatari,The Galaxy Railways,銀河鉄道物語,FALL,2003.0,ANIME,TV,FINISHED,26.0,24,66,3415,36,"Action, Drama, Sci-Fi",JP,ORIGINAL,Studio Kyuuma,2003,10.0,4.0
